标题,行政区,板块,小区,面积,朝向,户型,租金
整租·天兴翰林苑 1室1厅 南,新建区,红湾大道以南,天兴翰林苑,46.0,南,1室1厅1卫,1300.0
整租·滨江警苑 3室2厅 南,西湖区,洪城大市场,滨江警苑,142.0,南,3室2厅2卫,2200.0
整租·伟梦东方院 2室2厅 南,南昌县,象湖,伟梦东方院,97.3,南,2室2厅1卫,1600.0
整租·京东小区F区 2室2厅 南,青山湖区,顺外路,京东小区F区,98.3,南,2室2厅1卫,2000.0
整租·湖韵天成 1室1厅 南,高新区,新力时代广场,湖韵天成,40.0,南,1室1厅1卫,1200.0
整租·新力都荟广场 1室1厅 东,高新区,太子殿,新力都荟广场,43.0,东,1室1厅1卫,1600.0
整租·幸福时光二期 4室2厅 跃层 南/北,南昌县,象湖,幸福时光二期,85.0,南北,4室2厅2卫,1500.0
整租·利民佳苑C区 2室1厅 南,西湖区,朝阳洲,利民佳苑C区,70.0,南,2室1厅1卫,1800.0
整租·新旅明樾府 3室2厅 南,红谷滩,西客站,新旅明樾府,89.0,南,3室2厅1卫,2400.0
整租·联发美的云玺台 4室2厅 南,南昌县,象湖,联发美的云玺台,118.0,南,4室2厅2卫,1400.0
整租·东亚朝阳SOHO 1室2厅 南,西湖区,朝阳新城,东亚朝阳SOHO,73.0,南,1室2厅1卫,1800.0
整租·华润万象城悦府 4室2厅 南,红谷滩,学府大道,华润万象城悦府,143.0,南,4室2厅2卫,4800.0
整租·华润万象城悦府 4室2厅 南/北,红谷滩,学府大道,华润万象城悦府,143.0,南北,4室2厅2卫,5000.0
整租·华润万象城悦府 3室2厅 南/北,红谷滩,学府大道,华润万象城悦府,124.0,南北,3室2厅2卫,4500.0
整租·新力银湖湾 2室1厅 南,南昌县,象湖,新力银湖湾,50.0,南,2室1厅1卫,1300.0
整租·仕中心 1室1厅 南,西湖区,船山路,仕中心,36.0,南,1室1厅1卫,1300.0
整租·博泰江滨 1室1厅 南,红谷滩,秋水广场,博泰江滨,55.0,南,1室1厅1卫,2100.0
整租·平安象湖风情水亭居 3室2厅 南,南昌县,象湖,平安象湖风情水亭居,89.0,南,3室2厅1卫,1400.0
整租·恒大珑庭 3室2厅 南,南昌县,莲塘,恒大珑庭,130.0,南,3室2厅2卫,2000.0
整租·华润万象城悦府 3室2厅 南/北,红谷滩,学府大道,华润万象城悦府,124.0,南北,3室2厅2卫,4500.0
整租·枫庐新天地 2室2厅 南/北,经开区,蛟桥,枫庐新天地,99.7,南北,2室2厅1卫,1500.0
整租·新旅明樾府 3室2厅 南,红谷滩,西客站,新旅明樾府,110.58,南,3室2厅2卫,3200.0
整租·联泰香域中央B区 1室1厅 南,红谷滩,秋水广场,联泰香域中央B区,53.0,南,1室1厅1卫,2200.0
整租·鹿鼎国际红酒城 1室1厅 南,南昌县,莲塘,鹿鼎国际红酒城,47.0,南,1室1厅1卫,1100.0
整租·利民佳苑B区 3室2厅 南,西湖区,朝阳洲,利民佳苑B区,90.0,南,3室2厅1卫,2100.0
整租·万豪城 1室1厅 西,西湖区,朝阳新城,万豪城,62.0,西,1室1厅1卫,2100.0
整租·世茂天城二期 3室2厅 南/北,红谷滩,秋水广场,世茂天城二期,150.0,南北,3室2厅2卫,8800.0
整租·万科玖里 3室2厅 东,经开区,庐山南大道,万科玖里,126.0,东,3室2厅2卫,3300.0
整租·丰泽花园 2室2厅 南,新建区,望城新区,丰泽花园,96.0,南,2室2厅1卫,1000.0
整租·欧尚国际公馆 1室1厅 南,新建区,红湾大道以南,欧尚国际公馆,43.0,南,1室1厅1卫,1400.0
整租·香逸澜湾 3室2厅 南,红谷滩,凤凰洲,香逸澜湾,132.3,南,3室2厅1卫,3200.0
整租·欧尚国际公馆 1室1厅 北,新建区,红湾大道以南,欧尚国际公馆,39.0,北,1室1厅1卫,1300.0
整租·绿地未来城 4室2厅 南,高新区,瑶湖东,绿地未来城,142.0,南,4室2厅2卫,2000.0
整租·紫金城 3室2厅 南,东湖区,滨江中心,紫金城,156.0,南,3室2厅2卫,4000.0
整租·万科海上传奇锦湖居 1室1厅 北,高新区,新城吾悦,万科海上传奇锦湖居,48.01,北,1室1厅1卫,1600.0
整租·万科城三期 3室2厅 南,青山湖区,顺外路,万科城三期,95.6,南,3室2厅1卫,1900.0
整租·众鑫城上城 4室2厅 复式 南,西湖区,洪城大市场,众鑫城上城,127.0,南,4室2厅2卫,5000.0
整租·澜湖御景 1室1厅 西,南昌县,象湖,澜湖御景,35.0,西,1室1厅1卫,1200.0
整租·九悦澜湾 2室2厅 南,新建区,望城新区,九悦澜湾,73.0,南,2室2厅1卫,1400.0
整租·滨江明珠 1室1厅 南,西湖区,朝阳洲,滨江明珠,45.0,南,1室1厅1卫,2500.0
整租·戴家巷社区 2室1厅 南,东湖区,叠山路,戴家巷社区,60.71,南,2室1厅1卫,2000.0
整租·居住主题公园-牡丹香园 3室2厅 南,南昌县,象湖,居住主题公园-牡丹香园,89.0,南,3室2厅1卫,1300.0
整租·象湖公寓 2室2厅 南,青云谱区,江铃,象湖公寓,73.0,南,2室2厅1卫,1100.0
整租·联泰7号广场 1室1厅 南,红谷滩,秋水广场,联泰7号广场,50.2,南,1室1厅1卫,2500.0
整租·江铃新力臻园 2室1厅 东,青云谱区,江铃,江铃新力臻园,39.56,东,2室1厅1卫,1000.0
整租·莱蒙都会北区 2室2厅 南/北,红谷滩,红谷滩万达,莱蒙都会北区,85.0,南北,2室2厅1卫,4500.0
整租·统计局宿舍 2室1厅 南/北,东湖区,文教路,统计局宿舍,71.0,南北,2室1厅1卫,1450.0
整租·恒大城 3室2厅 南,南昌县,象湖,恒大城,98.0,南,3室2厅1卫,1800.0
整租·丰和小区一区 2室1厅 南,红谷滩,红谷滩万达,丰和小区一区,90.28,南,2室1厅1卫,2500.0
整租·红星中奥九龙都会 3室2厅 东,新建区,望城新区,红星中奥九龙都会,90.0,东,3室2厅1卫,1000.0
整租·唐宁街 1室1厅 南,红谷滩,秋水广场,唐宁街,50.0,南,1室1厅1卫,2000.0
整租·绿地丁家花园 1室1厅 南/北,新建区,红湾大道以南,绿地丁家花园,60.0,南北,1室1厅1卫,1300.0
整租·万达星城西区 2室2厅 南,红谷滩,翠苑路,万达星城西区,91.0,南,2室2厅1卫,3500.0
整租·绿地中央公园璞悦 4室2厅 南/北,新建区,红湾大道以南,绿地中央公园璞悦,138.7,南北,4室2厅2卫,3500.0
整租·绿滋肴潮阳里 2室1厅 南,西湖区,朝阳新城,绿滋肴潮阳里,35.0,南,2室1厅1卫,2300.0
整租·中大煌盛 3室2厅 南,青山湖区,,中大煌盛,93.88,南,3室2厅1卫,2200.0
整租·佛塔幸福家园 2室2厅 南,青云谱区,洪都航空工业园,佛塔幸福家园,90.0,南,2室2厅1卫,1200.0
整租·绿地中央公园江悦 3室2厅 南,新建区,红湾大道以南,绿地中央公园江悦,120.0,南,3室2厅1卫,3000.0
整租·联泰香域中央B区 2室2厅 南/北,红谷滩,秋水广场,联泰香域中央B区,86.0,南北,2室2厅1卫,3300.0
整租·翰林里九里象湖城 3室2厅 南,南昌县,象湖,翰林里九里象湖城,134.0,南,3室2厅1卫,1000.0
整租·力高凤凰新天 1室1厅 南,红谷滩,庐山南大道,力高凤凰新天,36.0,南,1室1厅1卫,2400.0
整租·滨江警苑 3室2厅 南,西湖区,洪城大市场,滨江警苑,142.0,南,3室2厅2卫,2200.0
整租·伟梦东方院 2室2厅 南,南昌县,象湖,伟梦东方院,97.3,南,2室2厅1卫,1600.0
整租·京东小区F区 2室2厅 南,青山湖区,顺外路,京东小区F区,98.3,南,2室2厅1卫,2000.0
整租·湖韵天成 1室1厅 南,高新区,新力时代广场,湖韵天成,40.0,南,1室1厅1卫,1200.0
整租·新力都荟广场 1室1厅 东,高新区,太子殿,新力都荟广场,43.0,东,1室1厅1卫,1600.0
整租·幸福时光二期 4室2厅 跃层 南/北,南昌县,象湖,幸福时光二期,85.0,南北,4室2厅2卫,1500.0
整租·利民佳苑C区 2室1厅 南,西湖区,朝阳洲,利民佳苑C区,70.0,南,2室1厅1卫,1800.0
整租·新旅明樾府 3室2厅 南,红谷滩,西客站,新旅明樾府,89.0,南,3室2厅1卫,2400.0
整租·联发美的云玺台 4室2厅 南,南昌县,象湖,联发美的云玺台,118.0,南,4室2厅2卫,1400.0
整租·东亚朝阳SOHO 1室2厅 南,西湖区,朝阳新城,东亚朝阳SOHO,73.0,南,1室2厅1卫,1800.0
整租·华润万象城悦府 4室2厅 南,红谷滩,学府大道,华润万象城悦府,143.0,南,4室2厅2卫,4800.0
整租·华润万象城悦府 4室2厅 南/北,红谷滩,学府大道,华润万象城悦府,143.0,南北,4室2厅2卫,5000.0
整租·华润万象城悦府 3室2厅 南/北,红谷滩,学府大道,华润万象城悦府,124.0,南北,3室2厅2卫,4500.0
整租·新力银湖湾 2室1厅 南,南昌县,象湖,新力银湖湾,50.0,南,2室1厅1卫,1300.0
整租·仕中心 1室1厅 南,西湖区,船山路,仕中心,36.0,南,1室1厅1卫,1300.0
整租·博泰江滨 1室1厅 南,红谷滩,秋水广场,博泰江滨,55.0,南,1室1厅1卫,2100.0
整租·平安象湖风情水亭居 3室2厅 南,南昌县,象湖,平安象湖风情水亭居,89.0,南,3室2厅1卫,1400.0
整租·恒大珑庭 3室2厅 南,南昌县,莲塘,恒大珑庭,130.0,南,3室2厅2卫,2000.0
整租·华润万象城悦府 3室2厅 南/北,红谷滩,学府大道,华润万象城悦府,124.0,南北,3室2厅2卫,4500.0
整租·枫庐新天地 2室2厅 南/北,经开区,蛟桥,枫庐新天地,99.7,南北,2室2厅1卫,1500.0
整租·新旅明樾府 3室2厅 南,红谷滩,西客站,新旅明樾府,110.58,南,3室2厅2卫,3200.0
整租·联泰香域中央B区 1室1厅 南,红谷滩,秋水广场,联泰香域中央B区,53.0,南,1室1厅1卫,2200.0
整租·鹿鼎国际红酒城 1室1厅 南,南昌县,莲塘,鹿鼎国际红酒城,47.0,南,1室1厅1卫,1100.0
整租·利民佳苑B区 3室2厅 南,西湖区,朝阳洲,利民佳苑B区,90.0,南,3室2厅1卫,2100.0
整租·万豪城 1室1厅 西,西湖区,朝阳新城,万豪城,62.0,西,1室1厅1卫,2100.0
整租·世茂天城二期 3室2厅 南/北,红谷滩,秋水广场,世茂天城二期,150.0,南北,3室2厅2卫,8800.0
整租·万科玖里 3室2厅 东,经开区,庐山南大道,万科玖里,126.0,东,3室2厅2卫,3300.0
整租·丰泽花园 2室2厅 南,新建区,望城新区,丰泽花园,96.0,南,2室2厅1卫,1000.0
整租·欧尚国际公馆 1室1厅 南,新建区,红湾大道以南,欧尚国际公馆,43.0,南,1室1厅1卫,1400.0
整租·香逸澜湾 3室2厅 南,红谷滩,凤凰洲,香逸澜湾,132.3,南,3室2厅1卫,3200.0
整租·力高雍湖国际 1室1厅 东,高新区,艾溪湖东,力高雍湖国际,31.0,东,1室1厅1卫,1400.0
整租·红谷新城 3室2厅 南,新建区,红湾大道以南,红谷新城,86.0,南,3室2厅1卫,1500.0
整租·京东嘉苑 3室2厅 南,青山湖区,顺外路,京东嘉苑,98.0,南,3室2厅1卫,1500.0
整租·保利和光一期东区 4室2厅 南,青云谱区,洪都,保利和光一期东区,139.17,南,4室2厅2卫,2000.0
整租·红谷凯旋 3室2厅 南,红谷滩,秋水广场,红谷凯旋,127.68,南,3室2厅2卫,5300.0
整租·平海观澜九里象湖城 3室2厅 南/北,南昌县,象湖,平海观澜九里象湖城,89.0,南北,3室2厅1卫,1500.0
整租·新力外滩9号 1室1厅 南,红谷滩,凤凰洲,新力外滩9号,40.0,南,1室1厅1卫,2300.0
整租·力高雍湖国际 1室1厅 南,高新区,艾溪湖东,力高雍湖国际,49.97,南,1室1厅1卫,1000.0
整租·新力城 3室2厅 南,新建区,望城新区,新力城,121.0,南,3室2厅2卫,1700.0
整租·保集半岛御河湾二期 3室2厅 南,南昌县,象湖,保集半岛御河湾二期,88.89,南,3室2厅1卫,1700.0
整租·伟梦清水湾 4室2厅 南,南昌县,象湖,伟梦清水湾,145.0,南,4室2厅2卫,1400.0
整租·阳光城青山湖大境 3室2厅 南/北,高新区,市政公共广场,阳光城青山湖大境,117.3,南北,3室2厅2卫,3800.0
整租·昌九小区 2室1厅 南,青山湖区,,昌九小区,62.0,南,2室1厅1卫,1300.0
整租·保利国际高尔夫花园荷兰苑 2室2厅 南/北,红谷滩,庐山南大道,保利国际高尔夫花园荷兰苑,117.56,南北,2室2厅1卫,2800.0
整租·地中海阳光 3室2厅 南,红谷滩,岭口路,地中海阳光,89.0,南,3室2厅1卫,3200.0
整租·水榭公馆（水榭花都大厦） 2室1厅 西南,青云谱区,江铃,水榭公馆（水榭花都大厦）,73.52,西南,2室1厅1卫,1800.0
整租·平安象湖风情水亭居 2室2厅 南,南昌县,象湖,平安象湖风情水亭居,138.0,南,2室2厅1卫,1400.0
整租·中维公寓 2室2厅 南/北,高新区,火炬广场,中维公寓,87.32,南北,2室2厅1卫,1700.0
整租·恒大珑庭 3室2厅 南/北,南昌县,莲塘,恒大珑庭,126.0,南北,3室2厅2卫,2000.0
整租·绿地外滩公馆 3室2厅 南,红谷滩,凤凰洲,绿地外滩公馆,93.0,南,3室2厅1卫,3600.0
整租·满庭春MOMA 3室2厅 南/北,青山湖区,塘山广场,满庭春MOMA,125.55,南北,3室2厅2卫,3000.0
整租·万科海上传奇锦湖居 1室1厅 南/北,高新区,新城吾悦,万科海上传奇锦湖居,48.01,南北,1室1厅1卫,1600.0
整租·新力时代广场 3室2厅 南,高新区,新力时代广场,新力时代广场,103.0,南,3室2厅1卫,2600.0
整租·泰豪科技广场 3室1厅 南,高新区,太子殿,泰豪科技广场,165.0,南,3室1厅0卫,6800.0
整租·中骏尚城 2室2厅 南,西湖区,朝阳新城,中骏尚城,46.8,南,2室2厅1卫,2400.0
整租·江西国际汽车广场 1室1厅 南,南昌县,银三角,江西国际汽车广场,48.0,南,1室1厅1卫,1100.0
整租·华尔街广场（华尔登商业中心） 5室1厅 南,红谷滩,秋水广场,华尔街广场（华尔登商业中心）,160.0,南,5室1厅0卫,11200.0
整租·南天金源 4室2厅 南/北,经开区,紫荆路,南天金源,118.0,南北,4室2厅2卫,2800.0
整租·新力外滩9号 1室1厅 南,红谷滩,凤凰洲,新力外滩9号,45.0,南,1室1厅1卫,2500.0
整租·力高御景天城 3室2厅 南,红谷滩,西客站,力高御景天城,88.0,南,3室2厅1卫,3200.0
整租·嘉业花园 3室2厅 复式 南/北,南昌县,莲塘,嘉业花园,128.0,南北,3室2厅2卫,1200.0
整租·北京东路安装公司宿舍 3室2厅 南,青山湖区,塘山广场,北京东路安装公司宿舍,104.0,南,3室2厅1卫,1800.0
整租·南昌恒大绿洲五期 3室2厅 南/北,南昌县,银三角,南昌恒大绿洲五期,136.0,南北,3室2厅2卫,1600.0
整租·丽景苑 2室2厅 南/北,经开区,蛟桥,丽景苑,95.0,南北,2室2厅1卫,1300.0
整租·COCO悦城 1室1厅 西,南昌县,象湖,COCO悦城,50.1,西,1室1厅1卫,1350.0
整租·联发时代天骄 2室1厅 南,高新区,市政公共广场,联发时代天骄,42.0,南,2室1厅1卫,1800.0
整租·绿腾雅苑 3室2厅 南,经开区,紫荆路,绿腾雅苑,110.0,南,3室2厅1卫,1800.0
整租·新力禧园 3室2厅 南/北,新建区,华南城,新力禧园,105.0,南北,3室2厅2卫,3000.0
整租·江铃新力臻园 1室1厅 南,青云谱区,江铃,江铃新力臻园,37.0,南,1室1厅1卫,1400.0
整租·名门世家 1室1厅 南,红谷滩,秋水广场,名门世家,76.0,南,1室1厅1卫,2600.0
整租·南昌红谷滩万达广场 2室1厅 南,红谷滩,红谷滩万达,南昌红谷滩万达广场,80.0,南,2室1厅0卫,6500.0
整租·天赐良园 4室2厅 东南,红谷滩,庐山南大道,天赐良园,181.0,东南,4室2厅3卫,5000.0
整租·地中海阳光 2室1厅 南,红谷滩,岭口路,地中海阳光,65.0,南,2室1厅1卫,2000.0
整租·星河汇 1室1厅 南,红谷滩,秋水广场,星河汇,40.0,南,1室1厅1卫,2000.0
整租·新力龙湾一期 3室2厅 南,新建区,华南城,新力龙湾一期,90.0,南,3室2厅1卫,1000.0
整租·聚仁国际 1室1厅 北,高新区,高新管委会,聚仁国际,43.84,北,1室1厅1卫,1500.0
整租·书香瑶庭 3室2厅 南,高新区,瑶湖师大,书香瑶庭,94.0,南,3室2厅1卫,2800.0
整租·世茂天城一期 3室2厅 南,红谷滩,秋水广场,世茂天城一期,124.0,南,3室2厅1卫,3500.0
整租·恒大城 3室2厅 南,南昌县,象湖,恒大城,99.0,南,3室2厅1卫,1800.0
整租·恒泰花苑 3室2厅 南/北,西湖区,朝阳新城,恒泰花苑,135.0,南北,3室2厅2卫,2800.0
整租·龙腾大厦（龙腾小区）丰和大道1558号 3室1厅 南,红谷滩,红谷滩万达,龙腾大厦（龙腾小区）丰和大道1558号,90.0,南,3室1厅1卫,1800.0
整租·君汇半岛 1室0厅 南,高新区,瑶湖师大,君汇半岛,40.0,南,1室0厅1卫,1100.0
整租·铁路六村 2室1厅 东南,青山湖区,,铁路六村,51.9,东南,2室1厅1卫,1000.0
整租·聚仁国际 2室1厅 南,高新区,高新管委会,聚仁国际,43.0,南,2室1厅1卫,1800.0
整租·世纪风情一期 1室1厅 南,青山湖区,顺外路,世纪风情一期,51.46,南,1室1厅1卫,1800.0
整租·世纪风情二期 3室2厅 南,青山湖区,顺外路,世纪风情二期,142.07,南,3室2厅1卫,2800.0
整租·伟梦清水湾 3室2厅 南,南昌县,象湖,伟梦清水湾,135.0,南,3室2厅2卫,1700.0
整租·南部美的城 4室2厅 南/北,南昌县,银三角,南部美的城,122.26,南北,4室2厅2卫,1400.0
整租·经开正荣府 4室2厅 南,经开区,紫荆路,经开正荣府,118.0,南,4室2厅2卫,2000.0
整租·新城吾悦公馆 1室1厅 南,高新区,新城吾悦,新城吾悦公馆,38.0,南,1室1厅1卫,1100.0
整租·滨江警苑 3室2厅 南,西湖区,洪城大市场,滨江警苑,142.0,南,3室2厅2卫,2200.0
整租·伟梦东方院 2室2厅 南,南昌县,象湖,伟梦东方院,97.3,南,2室2厅1卫,1600.0
整租·京东小区F区 2室2厅 南,青山湖区,顺外路,京东小区F区,98.3,南,2室2厅1卫,2000.0
整租·湖韵天成 1室1厅 南,高新区,新力时代广场,湖韵天成,40.0,南,1室1厅1卫,1200.0
整租·新力都荟广场 1室1厅 东,高新区,太子殿,新力都荟广场,43.0,东,1室1厅1卫,1600.0
整租·幸福时光二期 4室2厅 跃层 南/北,南昌县,象湖,幸福时光二期,85.0,南北,4室2厅2卫,1500.0
整租·利民佳苑C区 2室1厅 南,西湖区,朝阳洲,利民佳苑C区,70.0,南,2室1厅1卫,1800.0
整租·新旅明樾府 3室2厅 南,红谷滩,西客站,新旅明樾府,89.0,南,3室2厅1卫,2400.0
整租·联发美的云玺台 4室2厅 南,南昌县,象湖,联发美的云玺台,118.0,南,4室2厅2卫,1400.0
整租·东亚朝阳SOHO 1室2厅 南,西湖区,朝阳新城,东亚朝阳SOHO,73.0,南,1室2厅1卫,1800.0
整租·华润万象城悦府 4室2厅 南,红谷滩,学府大道,华润万象城悦府,143.0,南,4室2厅2卫,4800.0
整租·华润万象城悦府 4室2厅 南/北,红谷滩,学府大道,华润万象城悦府,143.0,南北,4室2厅2卫,5000.0
整租·华润万象城悦府 3室2厅 南/北,红谷滩,学府大道,华润万象城悦府,124.0,南北,3室2厅2卫,4500.0
整租·新力银湖湾 2室1厅 南,南昌县,象湖,新力银湖湾,50.0,南,2室1厅1卫,1300.0
整租·仕中心 1室1厅 南,西湖区,船山路,仕中心,36.0,南,1室1厅1卫,1300.0
整租·博泰江滨 1室1厅 南,红谷滩,秋水广场,博泰江滨,55.0,南,1室1厅1卫,2100.0
整租·平安象湖风情水亭居 3室2厅 南,南昌县,象湖,平安象湖风情水亭居,89.0,南,3室2厅1卫,1400.0
整租·恒大珑庭 3室2厅 南,南昌县,莲塘,恒大珑庭,130.0,南,3室2厅2卫,2000.0
整租·华润万象城悦府 3室2厅 南/北,红谷滩,学府大道,华润万象城悦府,124.0,南北,3室2厅2卫,4500.0
整租·枫庐新天地 2室2厅 南/北,经开区,蛟桥,枫庐新天地,99.7,南北,2室2厅1卫,1500.0
整租·新旅明樾府 3室2厅 南,红谷滩,西客站,新旅明樾府,110.58,南,3室2厅2卫,3200.0
整租·联泰香域中央B区 1室1厅 南,红谷滩,秋水广场,联泰香域中央B区,53.0,南,1室1厅1卫,2200.0
整租·鹿鼎国际红酒城 1室1厅 南,南昌县,莲塘,鹿鼎国际红酒城,47.0,南,1室1厅1卫,1100.0
整租·利民佳苑B区 3室2厅 南,西湖区,朝阳洲,利民佳苑B区,90.0,南,3室2厅1卫,2100.0
整租·万豪城 1室1厅 西,西湖区,朝阳新城,万豪城,62.0,西,1室1厅1卫,2100.0
整租·世茂天城二期 3室2厅 南/北,红谷滩,秋水广场,世茂天城二期,150.0,南北,3室2厅2卫,8800.0
整租·万科玖里 3室2厅 东,经开区,庐山南大道,万科玖里,126.0,东,3室2厅2卫,3300.0
整租·丰泽花园 2室2厅 南,新建区,望城新区,丰泽花园,96.0,南,2室2厅1卫,1000.0
整租·欧尚国际公馆 1室1厅 南,新建区,红湾大道以南,欧尚国际公馆,43.0,南,1室1厅1卫,1400.0
整租·香逸澜湾 3室2厅 南,红谷滩,凤凰洲,香逸澜湾,132.3,南,3室2厅1卫,3200.0
整租·万科城一二期 3室2厅 南/北,青山湖区,顺外路,万科城一二期,93.0,南北,3室2厅1卫,2200.0
整租·万科白鹿书院 1室1厅 南/北,青山湖区,顺外路,万科白鹿书院,31.0,南北,1室1厅1卫,1500.0
整租·南部美的城 3室1厅 南,南昌县,银三角,南部美的城,89.0,南,3室1厅1卫,1000.0
整租·名门世家 1室1厅 南/北,红谷滩,秋水广场,名门世家,56.0,南北,1室1厅1卫,1600.0
整租·平安象湖风情水亭居 2室2厅 南,南昌县,象湖,平安象湖风情水亭居,89.0,南,2室2厅1卫,1400.0
整租·居住主题公园-枫林美庐 2室1厅 南,南昌县,象湖,居住主题公园-枫林美庐,90.0,南,2室1厅1卫,1500.0
整租·世纪风情3期 1室1厅 南,青山湖区,顺外路,世纪风情3期,45.0,南,1室1厅1卫,1600.0
整租·赣江紫悦荟 2室1厅 南,高新区,太子殿,赣江紫悦荟,39.0,南,2室1厅1卫,1800.0
整租·红谷滩丽景小区 3室1厅 南,红谷滩,翠苑路,红谷滩丽景小区,120.0,南,3室1厅1卫,1600.0
整租·长堎新村12区 1室1厅 南,新建区,红湾大道以南,长堎新村12区,59.0,南,1室1厅1卫,1100.0
整租·沿海丽水佳园 2室2厅 北,新建区,红湾大道以南,沿海丽水佳园,88.0,北,2室2厅1卫,1300.0
整租·万科城三期 4室2厅 南,青山湖区,顺外路,万科城三期,139.8,南,4室2厅2卫,3200.0
整租·贤士花园 2室1厅 南,东湖区,贤士湖,贤士花园,108.58,南,2室1厅1卫,2200.0
整租·新力时代广场 1室2厅 南/北,高新区,新力时代广场,新力时代广场,50.0,南北,1室2厅2卫,1200.0
整租·水晶岛九里象湖城 3室2厅 南,南昌县,象湖,水晶岛九里象湖城,95.0,南,3室2厅1卫,1600.0
整租·博泰生命树 3室2厅 西南,青云谱区,城南家园,博泰生命树,117.87,西南,3室2厅1卫,2500.0
整租·平安象湖风情水亭居 3室2厅 南,南昌县,象湖,平安象湖风情水亭居,89.9,南,3室2厅1卫,1800.0
整租·名仕花城 2室2厅 南,西湖区,朝阳洲,名仕花城,99.0,南,2室2厅1卫,2000.0
整租·君汇半岛 1室1厅 南,高新区,瑶湖师大,君汇半岛,33.0,南,1室1厅1卫,1100.0
整租·万达华府 1室1厅 东南,红谷滩,翠苑路,万达华府,35.0,东南,1室1厅1卫,1800.0
整租·景城名郡 1室1厅 南,南昌县,象湖,景城名郡,35.16,南,1室1厅1卫,1000.0
整租·名门世家 3室2厅 南,红谷滩,秋水广场,名门世家,103.0,南,3室2厅1卫,3600.0
整租·万科璞悦里 3室2厅 南/北,湾里区,天宁路,万科璞悦里,89.0,南北,3室2厅1卫,1800.0
整租·卫东花园三期 1室1厅 南,红谷滩,翠苑路,卫东花园三期,50.0,南,1室1厅1卫,1500.0
整租·力高国际城五期 3室2厅 南/北,南昌县,象湖,力高国际城五期,89.0,南北,3室2厅1卫,1600.0
整租·贤湖•澜景 2室2厅 南,东湖区,贤士湖,贤湖•澜景,79.0,南,2室2厅1卫,2300.0
整租·东华锦城 1室1厅 南/北,红谷滩,红谷滩万达,东华锦城,68.0,南北,1室1厅1卫,1600.0
整租·居住主题公园-丁香怡景A区 1室1厅 南,南昌县,象湖,居住主题公园-丁香怡景A区,33.0,南,1室1厅1卫,1100.0
整租·南昌中大城 1室1厅 南,南昌县,莲塘,南昌中大城,34.6,南,1室1厅1卫,1000.0
整租·天兴翰林苑 1室1厅 南,新建区,红湾大道以南,天兴翰林苑,46.0,南,1室1厅1卫,1300.0
整租·中骏尚城 1室1厅 南,西湖区,朝阳新城,中骏尚城,34.37,南,1室1厅1卫,1200.0
整租·中海朝阳郡铂宫 3室2厅 南,西湖区,朝阳新城,中海朝阳郡铂宫,97.0,南,3室2厅1卫,2100.0
整租·合一中央城 2室1厅 南,湾里区,湾里,合一中央城,66.0,南,2室1厅1卫,1300.0
整租·荣昌· 格林晴天 1室1厅 南,高新区,高新管委会,荣昌· 格林晴天,51.0,南,1室1厅1卫,1300.0
整租·景城名郡 1室1厅 南,南昌县,象湖,景城名郡,46.5,南,1室1厅1卫,1100.0
整租·力高雍湖国际 2室1厅 东,高新区,艾溪湖东,力高雍湖国际,31.0,东,2室1厅1卫,1300.0
整租·绿地悦公馆 3室2厅 南,经开区,紫荆路,绿地悦公馆,97.0,南,3室2厅1卫,1800.0
整租·莱蒙五期熙梦城 2室1厅 南,红谷滩,秋水广场,莱蒙五期熙梦城,42.0,南,2室1厅1卫,2900.0
整租·巨仁广场 2室2厅 南,南昌县,昌南,巨仁广场,43.0,南,2室2厅1卫,1300.0
整租·灌婴路599号象湖2008 1室1厅 北,西湖区,洪城大市场,灌婴路599号象湖2008,90.0,北,1室1厅1卫,2000.0
整租·银亿上尚城南区 3室2厅 南,南昌县,象湖,银亿上尚城南区,85.0,南,3室2厅1卫,1800.0
整租·汇景新城 3室2厅 南/北,新建区,红湾大道以南,汇景新城,114.85,南北,3室2厅1卫,1200.0
整租·世纪中央城一期 3室1厅 南,红谷滩,秋水广场,世纪中央城一期,90.7,南,3室1厅1卫,2800.0
整租·金桥慧景 3室2厅 南,经开区,紫荆路,金桥慧景,118.0,南,3室2厅2卫,1800.0
整租·滨江明珠 1室1厅 北,西湖区,朝阳洲,滨江明珠,44.9,北,1室1厅1卫,2400.0
整租·新力龙湾一期 3室2厅 南,新建区,华南城,新力龙湾一期,90.0,南,3室2厅1卫,1500.0
整租·桃欣雅苑 1室2厅 南/北,西湖区,朝阳洲,桃欣雅苑,50.0,南北,1室2厅1卫,2300.0
整租·凤凰城凤翔苑 2室2厅 南,红谷滩,凤凰洲,凤凰城凤翔苑,90.68,南,2室2厅1卫,2200.0
整租·力高雍湖国际 1室1厅 东,高新区,艾溪湖东,力高雍湖国际,27.0,东,1室1厅1卫,1500.0
整租·万科海上传奇锦湖居 1室1厅 南,高新区,新城吾悦,万科海上传奇锦湖居,37.0,南,1室1厅1卫,1300.0
整租·万科海上传奇锦湖居 1室1厅 南,高新区,新城吾悦,万科海上传奇锦湖居,37.0,南,1室1厅1卫,1350.0
整租·恒泰花苑 4室2厅 南,西湖区,朝阳新城,恒泰花苑,136.0,南,4室2厅2卫,4000.0
