标题,行政区,板块,小区,面积,朝向,户型,租金
合租·南园居 3居室 北卧,海珠,琶洲中,南园居,12.0,北,3室1厅1卫,1879.0
合租·凯云新世界 4居室 北卧,白云,嘉禾望岗,凯云新世界,12.3,北,4室1厅1卫,2058.0
整租·中建弘阳德信湾璟壹号 3室2厅 南,南沙,万顷沙,中建弘阳德信湾璟壹号,95.0,南,3室2厅2卫,2500.0
整租·庙前西街 1室0厅 南,越秀,东山口,庙前西街,30.0,南,1室0厅1卫,2500.0
整租·碧桂园星港国际 1室0厅 南,花都,新区,碧桂园星港国际,45.0,南,1室0厅1卫,1500.0
整租·白云高尔夫花园荷塘月色 1室0厅 西南,白云,黄石,白云高尔夫花园荷塘月色,12.0,西南,1室0厅0卫,800.0
整租·华发荔湾荟 3室2厅 南,荔湾,滘口,华发荔湾荟,94.38,南,3室2厅2卫,5000.0
整租·科技干部学院 2室1厅 东南,天河,汇景新城,科技干部学院,60.0,东南,2室1厅1卫,3200.0
整租·瑶台花园 2室1厅 北,越秀,三元里,瑶台花园,68.0,北,2室1厅1卫,2400.0
整租·广州绿地中央广场 2室1厅 南,黄埔,科学城,广州绿地中央广场,53.0,南,2室1厅3卫,3500.0
整租·万科云城米酷 1室1厅 东,天河,智慧城,万科云城米酷,60.0,东,1室1厅0卫,17000.0
整租·景安花园 4室2厅 东/东南/南,天河,东圃,景安花园,200.0,东东南南,4室2厅2卫,7000.0
整租·海珠南路 2室1厅 南/北,越秀,解放南,海珠南路,40.0,南北,2室1厅1卫,2800.0
整租·富力金港城南区 2室2厅 南,花都,花东镇,富力金港城南区,82.0,南,2室2厅1卫,2000.0
整租·宏祥花园 4室2厅 南,黄埔,香雪,宏祥花园,165.0,南,4室2厅4卫,4800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,122.3,东南,3室2厅1卫,2800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,109.3,东南,3室2厅1卫,2500.0
整租·俊怡云山御居 3室2厅 北,花都,铁路西,俊怡云山御居,121.0,北,3室2厅2卫,2000.0
整租·杉木栏路 1室1厅 南/北,荔湾,和平西,杉木栏路,37.0,南北,1室1厅1卫,2500.0
整租·合景誉山国际 1室1厅 南,增城,永宁,合景誉山国际,52.0,南,1室1厅1卫,1500.0
整租·实地常春藤 5室2厅 南,黄埔,黄埔永和,实地常春藤,140.0,南,5室2厅2卫,3200.0
整租·时代名著(增城) 3室2厅 南,增城,朱村,时代名著(增城),76.0,南,3室2厅1卫,1500.0
整租·亚运城天誉 2室2厅 东北,番禺,亚运城,亚运城天誉,99.0,东北,2室2厅1卫,2900.0
整租·华海达公寓 1室0厅 东,天河,龙口东,华海达公寓,35.0,东,1室0厅1卫,3386.0
整租·新福港鼎峰 3室2厅 东南,黄埔,科学城,新福港鼎峰,90.1,东南,3室2厅1卫,4800.0
整租·起义路 1室0厅 南,越秀,解放南,起义路,55.0,南,1室0厅1卫,5500.0
整租·江南西路 1室1厅 南,海珠,江南西,江南西路,70.0,南,1室1厅1卫,9500.0
整租·华发荔湾荟 3室2厅 南,荔湾,滘口,华发荔湾荟,94.38,南,3室2厅2卫,5000.0
整租·科技干部学院 2室1厅 东南,天河,汇景新城,科技干部学院,60.0,东南,2室1厅1卫,3200.0
整租·瑶台花园 2室1厅 北,越秀,三元里,瑶台花园,68.0,北,2室1厅1卫,2400.0
整租·广州绿地中央广场 2室1厅 南,黄埔,科学城,广州绿地中央广场,53.0,南,2室1厅3卫,3500.0
整租·万科云城米酷 1室1厅 东,天河,智慧城,万科云城米酷,60.0,东,1室1厅0卫,17000.0
整租·景安花园 4室2厅 东/东南/南,天河,东圃,景安花园,200.0,东东南南,4室2厅2卫,7000.0
整租·海珠南路 2室1厅 南/北,越秀,解放南,海珠南路,40.0,南北,2室1厅1卫,2800.0
整租·富力金港城南区 2室2厅 南,花都,花东镇,富力金港城南区,82.0,南,2室2厅1卫,2000.0
整租·宏祥花园 4室2厅 南,黄埔,香雪,宏祥花园,165.0,南,4室2厅4卫,4800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,122.3,东南,3室2厅1卫,2800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,109.3,东南,3室2厅1卫,2500.0
整租·俊怡云山御居 3室2厅 北,花都,铁路西,俊怡云山御居,121.0,北,3室2厅2卫,2000.0
整租·杉木栏路 1室1厅 南/北,荔湾,和平西,杉木栏路,37.0,南北,1室1厅1卫,2500.0
整租·合景誉山国际 1室1厅 南,增城,永宁,合景誉山国际,52.0,南,1室1厅1卫,1500.0
整租·实地常春藤 5室2厅 南,黄埔,黄埔永和,实地常春藤,140.0,南,5室2厅2卫,3200.0
合租·金碧雅苑 3居室 东卧,白云,黄边,金碧雅苑,10.2,东,3室1厅1卫,1743.0
整租·时代名著(增城) 3室2厅 南,增城,朱村,时代名著(增城),76.0,南,3室2厅1卫,1500.0
整租·亚运城天誉 2室2厅 东北,番禺,亚运城,亚运城天誉,99.0,东北,2室2厅1卫,2900.0
整租·华海达公寓 1室0厅 东,天河,龙口东,华海达公寓,35.0,东,1室0厅1卫,3386.0
整租·广州星河湾赏心园 1室1厅 北,番禺,星河湾,广州星河湾赏心园,53.8,北,1室1厅1卫,3300.0
整租·广州设计之都 1室1厅 南,白云,黄边,广州设计之都,49.64,南,1室1厅1卫,2980.0
整租·奥园养生广场 1室1厅 南/北,番禺,桥南,奥园养生广场,52.0,南北,1室1厅1卫,1900.0
整租·龙禧商业中心 1室1厅 南,白云,嘉禾望岗,龙禧商业中心,45.0,南,1室1厅1卫,2700.0
整租·华贵路 1室1厅 北/东北,荔湾,龙津,华贵路,35.0,北东北,1室1厅1卫,1600.0
整租·龙禧商业中心 3室1厅 北,白云,嘉禾望岗,龙禧商业中心,98.51,北,3室1厅1卫,5400.0
整租·亚运城运动员村三区 3室2厅 南,番禺,亚运城,亚运城运动员村三区,137.0,南,3室2厅2卫,3800.0
整租·南沙裕兴花园 3室2厅 南,南沙,进港大道,南沙裕兴花园,110.0,南,3室2厅1卫,1100.0
整租·绿地云央 3室2厅 南,白云,太和,绿地云央,100.0,南,3室2厅1卫,3000.0
整租·景业荔都 2室2厅 北,从化,江浦街,景业荔都,87.02,北,2室2厅1卫,1100.0
整租·跑马地花园 3室2厅 南,天河,珠江新城东,跑马地花园,98.75,南,3室2厅2卫,7000.0
整租·新城领寓 2室1厅 南/西南,白云,嘉禾望岗,新城领寓,117.97,南西南,2室1厅2卫,9200.0
整租·新鸿花园一期 3室2厅 北,海珠,滨江东,新鸿花园一期,80.0,北,3室2厅1卫,4200.0
整租·时代名著(增城) 3室2厅 北,增城,朱村,时代名著(增城),83.0,北,3室2厅2卫,1500.0
整租·景安花园 4室2厅 南,天河,东圃,景安花园,180.0,南,4室2厅2卫,7300.0
整租·碧桂园豪园林湖苑 3室2厅 东南,增城,增城碧桂园,碧桂园豪园林湖苑,129.0,东南,3室2厅2卫,1400.0
整租·六运小区 1室1厅 东,天河,天河南,六运小区,48.0,东,1室1厅1卫,4000.0
整租·琶洲新村 2室1厅 北,海珠,万胜围,琶洲新村,91.0,北,2室1厅1卫,7200.0
整租·好世界公寓 1室0厅 南,越秀,建设路,好世界公寓,36.0,南,1室0厅1卫,3400.0
整租·云东小区 2室2厅 西,白云,同和,云东小区,62.0,西,2室2厅1卫,3000.0
整租·时代印象 3室2厅 西南,从化,太平镇,时代印象,99.0,西南,3室2厅2卫,2100.0
整租·萝岗万达广场 5室2厅 北,黄埔,科学城,萝岗万达广场,400.0,北,5室2厅0卫,36000.0
整租·新世界嘉云府 3室2厅 南,白云,嘉禾望岗,新世界嘉云府,108.0,南,3室2厅2卫,6800.0
整租·同德花园同景苑 2室1厅 东南,白云,同德围,同德花园同景苑,74.0,东南,2室1厅1卫,3600.0
整租·华发荔湾荟 3室2厅 南,荔湾,滘口,华发荔湾荟,94.38,南,3室2厅2卫,5000.0
整租·科技干部学院 2室1厅 东南,天河,汇景新城,科技干部学院,60.0,东南,2室1厅1卫,3200.0
整租·瑶台花园 2室1厅 北,越秀,三元里,瑶台花园,68.0,北,2室1厅1卫,2400.0
整租·广州绿地中央广场 2室1厅 南,黄埔,科学城,广州绿地中央广场,53.0,南,2室1厅3卫,3500.0
整租·万科云城米酷 1室1厅 东,天河,智慧城,万科云城米酷,60.0,东,1室1厅0卫,17000.0
整租·景安花园 4室2厅 东/东南/南,天河,东圃,景安花园,200.0,东东南南,4室2厅2卫,7000.0
整租·海珠南路 2室1厅 南/北,越秀,解放南,海珠南路,40.0,南北,2室1厅1卫,2800.0
整租·富力金港城南区 2室2厅 南,花都,花东镇,富力金港城南区,82.0,南,2室2厅1卫,2000.0
整租·宏祥花园 4室2厅 南,黄埔,香雪,宏祥花园,165.0,南,4室2厅4卫,4800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,122.3,东南,3室2厅1卫,2800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,109.3,东南,3室2厅1卫,2500.0
整租·俊怡云山御居 3室2厅 北,花都,铁路西,俊怡云山御居,121.0,北,3室2厅2卫,2000.0
整租·杉木栏路 1室1厅 南/北,荔湾,和平西,杉木栏路,37.0,南北,1室1厅1卫,2500.0
整租·合景誉山国际 1室1厅 南,增城,永宁,合景誉山国际,52.0,南,1室1厅1卫,1500.0
整租·实地常春藤 5室2厅 南,黄埔,黄埔永和,实地常春藤,140.0,南,5室2厅2卫,3200.0
整租·时代名著(增城) 3室2厅 南,增城,朱村,时代名著(增城),76.0,南,3室2厅1卫,1500.0
整租·亚运城天誉 2室2厅 东北,番禺,亚运城,亚运城天誉,99.0,东北,2室2厅1卫,2900.0
整租·华海达公寓 1室0厅 东,天河,龙口东,华海达公寓,35.0,东,1室0厅1卫,3386.0
整租·新福港鼎峰 3室2厅 东南,黄埔,科学城,新福港鼎峰,90.1,东南,3室2厅1卫,4800.0
整租·起义路 1室0厅 南,越秀,解放南,起义路,55.0,南,1室0厅1卫,5500.0
整租·江南西路 1室1厅 南,海珠,江南西,江南西路,70.0,南,1室1厅1卫,9500.0
整租·广州星河湾赏心园 1室1厅 北,番禺,星河湾,广州星河湾赏心园,53.8,北,1室1厅1卫,3300.0
整租·广州设计之都 1室1厅 南,白云,黄边,广州设计之都,49.64,南,1室1厅1卫,2980.0
整租·奥园养生广场 1室1厅 南/北,番禺,桥南,奥园养生广场,52.0,南北,1室1厅1卫,1900.0
整租·龙禧商业中心 1室1厅 南,白云,嘉禾望岗,龙禧商业中心,45.0,南,1室1厅1卫,2700.0
整租·华贵路 1室1厅 北/东北,荔湾,龙津,华贵路,35.0,北东北,1室1厅1卫,1600.0
整租·龙禧商业中心 3室1厅 北,白云,嘉禾望岗,龙禧商业中心,98.51,北,3室1厅1卫,5400.0
整租·亚运城运动员村三区 3室2厅 南,番禺,亚运城,亚运城运动员村三区,137.0,南,3室2厅2卫,3800.0
整租·南沙裕兴花园 3室2厅 南,南沙,进港大道,南沙裕兴花园,110.0,南,3室2厅1卫,1100.0
整租·绿地云央 3室2厅 南,白云,太和,绿地云央,100.0,南,3室2厅1卫,3000.0
整租·景业荔都 2室2厅 北,从化,江浦街,景业荔都,87.02,北,2室2厅1卫,1100.0
整租·跑马地花园 3室2厅 南,天河,珠江新城东,跑马地花园,98.75,南,3室2厅2卫,7000.0
整租·新城领寓 2室1厅 南/西南,白云,嘉禾望岗,新城领寓,117.97,南西南,2室1厅2卫,9200.0
整租·新鸿花园一期 3室2厅 北,海珠,滨江东,新鸿花园一期,80.0,北,3室2厅1卫,4200.0
整租·时代名著(增城) 3室2厅 北,增城,朱村,时代名著(增城),83.0,北,3室2厅2卫,1500.0
整租·景安花园 4室2厅 南,天河,东圃,景安花园,180.0,南,4室2厅2卫,7300.0
整租·碧桂园豪园林湖苑 3室2厅 东南,增城,增城碧桂园,碧桂园豪园林湖苑,129.0,东南,3室2厅2卫,1400.0
整租·六运小区 1室1厅 东,天河,天河南,六运小区,48.0,东,1室1厅1卫,4000.0
整租·琶洲新村 2室1厅 北,海珠,万胜围,琶洲新村,91.0,北,2室1厅1卫,7200.0
合租·万科城市花园 4居室 北卧,黄埔,文冲,万科城市花园,7.43,北,4室1厅1卫,1249.0
整租·华发荔湾荟 3室2厅 南,荔湾,滘口,华发荔湾荟,94.38,南,3室2厅2卫,5000.0
整租·科技干部学院 2室1厅 东南,天河,汇景新城,科技干部学院,60.0,东南,2室1厅1卫,3200.0
整租·瑶台花园 2室1厅 北,越秀,三元里,瑶台花园,68.0,北,2室1厅1卫,2400.0
整租·广州绿地中央广场 2室1厅 南,黄埔,科学城,广州绿地中央广场,53.0,南,2室1厅3卫,3500.0
整租·万科云城米酷 1室1厅 东,天河,智慧城,万科云城米酷,60.0,东,1室1厅0卫,17000.0
整租·景安花园 4室2厅 东/东南/南,天河,东圃,景安花园,200.0,东东南南,4室2厅2卫,7000.0
整租·海珠南路 2室1厅 南/北,越秀,解放南,海珠南路,40.0,南北,2室1厅1卫,2800.0
整租·富力金港城南区 2室2厅 南,花都,花东镇,富力金港城南区,82.0,南,2室2厅1卫,2000.0
整租·宏祥花园 4室2厅 南,黄埔,香雪,宏祥花园,165.0,南,4室2厅4卫,4800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,122.3,东南,3室2厅1卫,2800.0
整租·德宝花园南区 3室2厅 东南,番禺,桥南,德宝花园南区,109.3,东南,3室2厅1卫,2500.0
整租·俊怡云山御居 3室2厅 北,花都,铁路西,俊怡云山御居,121.0,北,3室2厅2卫,2000.0
整租·杉木栏路 1室1厅 南/北,荔湾,和平西,杉木栏路,37.0,南北,1室1厅1卫,2500.0
整租·合景誉山国际 1室1厅 南,增城,永宁,合景誉山国际,52.0,南,1室1厅1卫,1500.0
整租·实地常春藤 5室2厅 南,黄埔,黄埔永和,实地常春藤,140.0,南,5室2厅2卫,3200.0
整租·时代名著(增城) 3室2厅 南,增城,朱村,时代名著(增城),76.0,南,3室2厅1卫,1500.0
整租·亚运城天誉 2室2厅 东北,番禺,亚运城,亚运城天誉,99.0,东北,2室2厅1卫,2900.0
整租·华海达公寓 1室0厅 东,天河,龙口东,华海达公寓,35.0,东,1室0厅1卫,3386.0
整租·新福港鼎峰 3室2厅 东南,黄埔,科学城,新福港鼎峰,90.1,东南,3室2厅1卫,4800.0
整租·起义路 1室0厅 南,越秀,解放南,起义路,55.0,南,1室0厅1卫,5500.0
整租·多宝路 1室0厅 东南,荔湾,西关,多宝路,25.0,东南,1室0厅1卫,1500.0
整租·金兰苑 1室1厅 南,荔湾,汾水,金兰苑,33.0,南,1室1厅1卫,1800.0
整租·石岗东村 2室1厅 东南/南,番禺,番禺客运站,石岗东村,40.0,东南南,2室1厅1卫,2500.0
整租·碧桂园中新首府 2室2厅 东南,增城,福和镇,碧桂园中新首府,96.0,东南,2室2厅2卫,1300.0
整租·品秀星图 3室2厅 北,增城,新塘北,品秀星图,85.0,北,3室2厅1卫,2400.0
整租·中山三路 4室2厅 南,越秀,东川路,中山三路,88.0,南,4室2厅1卫,8500.0
整租·东川路 1室0厅 南,越秀,东川路,东川路,80.0,南,1室0厅1卫,19500.0
整租·金域蓝湾 3室2厅 东南,白云,金沙洲,金域蓝湾,119.55,东南,3室2厅2卫,6000.0
整租·嘉华广场 1室1厅 北,花都,镜湖大道,嘉华广场,43.0,北,1室1厅1卫,1850.0
整租·金地香山湖 4室2厅 南,增城,永宁,金地香山湖,124.0,南,4室2厅2卫,2000.0
整租·保利天悦花园 4室2厅 南,海珠,万胜围,保利天悦花园,252.0,南,4室2厅3卫,35500.0
整租·宝华路(花都) 3室2厅 南,花都,旧区,宝华路(花都),80.4,南,3室2厅1卫,800.0
整租·康泰苑 3室2厅 南,番禺,市桥,康泰苑,97.0,南,3室2厅1卫,2000.0
整租·五矿壹云台 3室2厅 东南,黄埔,科学城,五矿壹云台,99.0,东南,3室2厅2卫,3500.0
整租·华翠街小区 1室0厅 东南,天河,天河公园,华翠街小区,25.0,东南,1室0厅1卫,2400.0
整租·珠光路 2室1厅 东,越秀,北京路,珠光路,52.0,东,2室1厅1卫,3300.0
整租·灵山岛金茂湾二期 3室2厅 南,南沙,明珠湾,灵山岛金茂湾二期,98.0,南,3室2厅2卫,3699.0
整租·碧桂园凤凰城凤凰名苑 4室2厅 北,增城,凤凰城,碧桂园凤凰城凤凰名苑,140.0,北,4室2厅2卫,3800.0
整租·祈福辉煌台 4室2厅 东南/南,花都,铁路西,祈福辉煌台,144.0,东南南,4室2厅2卫,2800.0
合租·金碧雅苑 3居室 东卧,白云,黄边,金碧雅苑,10.2,东,3室1厅1卫,1743.0
整租·信华经理人家园 3室2厅 东,天河,华景新城,信华经理人家园,91.0,东,3室2厅1卫,5600.0
整租·碧桂园凤凰城凤天苑 3室1厅 南,增城,凤凰城,碧桂园凤凰城凤天苑,107.0,南,3室1厅2卫,2400.0
整租·凯旋门 3室2厅 东南,花都,新区,凯旋门,136.0,东南,3室2厅2卫,4800.0
整租·珠光金融城壹号 3室2厅 南,天河,东圃,珠光金融城壹号,146.0,南,3室2厅2卫,25000.0
整租·时代印记(广州) 3室2厅 南,黄埔,知识城,时代印记(广州),100.97,南,3室2厅2卫,2400.0
整租·南沙保利南怡湾 3室2厅 北,南沙,黄阁,南沙保利南怡湾,83.0,北,3室2厅1卫,2400.0
整租·利海绿洲花园 4室2厅 南,白云,东平,利海绿洲花园,143.0,南,4室2厅2卫,5000.0
整租·金地天河公馆 3室2厅 西北,天河,黄村,金地天河公馆,89.0,西北,3室2厅1卫,5000.0
整租·绿地云央 3室2厅 东南,白云,太和,绿地云央,80.0,东南,3室2厅1卫,2500.0
整租·新都盛世名门 2室2厅 北,增城,白江,新都盛世名门,78.0,北,2室2厅1卫,2100.0
整租·中海联智汇城 1室1厅 南,增城,新塘北,中海联智汇城,34.0,南,1室1厅1卫,1400.0
整租·嘉汇城二期 2室1厅 西北,花都,镜湖大道,嘉汇城二期,93.0,西北,2室1厅1卫,2100.0
整租·惠福西路 3室1厅 西北,越秀,解放南,惠福西路,42.0,西北,3室1厅1卫,3100.0
整租·中国铁建国际花园 3室2厅 南,增城,朱村,中国铁建国际花园,82.0,南,3室2厅1卫,2200.0
整租·云宁居 2室1厅 东南,天河,沙太南,云宁居,75.0,东南,2室1厅1卫,3200.0
整租·祈福新村倚湖湾 4室2厅 北,番禺,祈福新村,祈福新村倚湖湾,153.0,北,4室2厅2卫,6800.0
合租·佳兆业城市广场 2居室 北卧,黄埔,南岗,佳兆业城市广场,30.0,北,2室2厅2卫,1600.0
整租·芳景阁 2室1厅 东南,荔湾,芳村,芳景阁,75.0,东南,2室1厅1卫,3200.0
整租·盘福路 5室1厅 东南,越秀,盘福,盘福路,85.0,东南,5室1厅2卫,5000.0
整租·龙光棕榈水岸南区 1室0厅 东南,南沙,南沙区府,龙光棕榈水岸南区,12.0,东南,1室0厅0卫,320.0
整租·淘金北路 4室2厅 东,越秀,淘金,淘金北路,100.0,东,4室2厅2卫,4300.0
整租·优山美墅 3室2厅 北,南沙,南沙港,优山美墅,80.0,北,3室2厅1卫,1800.0
整租·广园云苑新村 3室1厅 南,白云,景泰,广园云苑新村,70.0,南,3室1厅1卫,2800.0
整租·实地蔷薇国际 3室2厅 南,增城,荔城西区,实地蔷薇国际,94.0,南,3室2厅2卫,1500.0
优山美墅 3室2厅 西北,南沙,南沙港,优山美墅,105.0,西北,3室2厅1卫,1900.0
中交蓝色海湾 3室2厅 东南,南沙,南沙港,中交蓝色海湾,95.0,东南,3室2厅1卫,2800.0
整租·兰兴苑 2室1厅 南,荔湾,芳村,兰兴苑,62.0,南,2室1厅1卫,1900.0
整租·芳村大道西 4室2厅 南,荔湾,滘口,芳村大道西,110.0,南,4室2厅2卫,3500.0
整租·越秀天珹 4室2厅 南,南沙,金洲,越秀天珹,127.0,南,4室2厅3卫,3500.0
整租·奥园中环广场 1室0厅 东,南沙,金洲,奥园中环广场,80.0,东,1室0厅1卫,2500.0
整租·六榕大厦 1室0厅 东,越秀,西门口,六榕大厦,60.0,东,1室0厅1卫,4600.0
整租·大北路 2室2厅 南,番禺,市桥,大北路,121.0,南,2室2厅1卫,1900.0
整租·金悦东山国际公馆 1室0厅 北,越秀,黄花岗,金悦东山国际公馆,34.33,北,1室0厅1卫,2600.0
整租·元邦航空家园 3室1厅 北/东北,白云,马务,元邦航空家园,96.0,北东北,3室1厅2卫,3200.0
整租·东风西路 2室2厅 南,越秀,东风西,东风西路,79.0,南,2室2厅1卫,3500.0
整租·保利花香美苑 3室1厅 东北,荔湾,龙溪,保利花香美苑,113.0,东北,3室1厅2卫,4500.0
整租·汇景新城棕榈园 4室2厅 南/北,天河,汇景新城,汇景新城棕榈园,344.0,南北,4室2厅3卫,28000.0
整租·南岸路 1室1厅 东南/南,荔湾,南岸路,南岸路,36.0,东南南,1室1厅1卫,1400.0
嘉汇城一期 3室2厅 南,花都,镜湖大道,嘉汇城一期,93.0,南,3室2厅1卫,2300.0
整租·广园西路 2室1厅 南,越秀,三元里,广园西路,60.0,南,2室1厅1卫,1100.0
琶洲壹號 6室3厅 跃层 西南,海珠,万胜围,琶洲壹號,664.99,西南,6室3厅3卫,60000.0
整租·广州星河湾赏心园 1室1厅 北,番禺,星河湾,广州星河湾赏心园,53.8,北,1室1厅1卫,3300.0
整租·广州设计之都 1室1厅 南,白云,黄边,广州设计之都,49.64,南,1室1厅1卫,2980.0
整租·奥园养生广场 1室1厅 南/北,番禺,桥南,奥园养生广场,52.0,南北,1室1厅1卫,1900.0
整租·龙禧商业中心 1室1厅 南,白云,嘉禾望岗,龙禧商业中心,45.0,南,1室1厅1卫,2700.0
整租·华贵路 1室1厅 北/东北,荔湾,龙津,华贵路,35.0,北东北,1室1厅1卫,1600.0
整租·龙禧商业中心 3室1厅 北,白云,嘉禾望岗,龙禧商业中心,98.51,北,3室1厅1卫,5400.0
整租·亚运城运动员村三区 3室2厅 南,番禺,亚运城,亚运城运动员村三区,137.0,南,3室2厅2卫,3800.0
整租·南沙裕兴花园 3室2厅 南,南沙,进港大道,南沙裕兴花园,110.0,南,3室2厅1卫,1100.0
整租·绿地云央 3室2厅 南,白云,太和,绿地云央,100.0,南,3室2厅1卫,3000.0
合租·万科城市花园 4居室 北卧,黄埔,文冲,万科城市花园,7.43,北,4室1厅1卫,1249.0
整租·景业荔都 2室2厅 北,从化,江浦街,景业荔都,87.02,北,2室2厅1卫,1100.0
整租·跑马地花园 3室2厅 南,天河,珠江新城东,跑马地花园,98.75,南,3室2厅2卫,7000.0
整租·新城领寓 2室1厅 南/西南,白云,嘉禾望岗,新城领寓,117.97,南西南,2室1厅2卫,9200.0
整租·新鸿花园一期 3室2厅 北,海珠,滨江东,新鸿花园一期,80.0,北,3室2厅1卫,4200.0
整租·时代名著(增城) 3室2厅 北,增城,朱村,时代名著(增城),83.0,北,3室2厅2卫,1500.0
整租·景安花园 4室2厅 南,天河,东圃,景安花园,180.0,南,4室2厅2卫,7300.0
整租·碧桂园豪园林湖苑 3室2厅 东南,增城,增城碧桂园,碧桂园豪园林湖苑,129.0,东南,3室2厅2卫,1400.0
整租·六运小区 1室1厅 东,天河,天河南,六运小区,48.0,东,1室1厅1卫,4000.0
整租·琶洲新村 2室1厅 北,海珠,万胜围,琶洲新村,91.0,北,2室1厅1卫,7200.0
整租·好世界公寓 1室0厅 南,越秀,建设路,好世界公寓,36.0,南,1室0厅1卫,3400.0
整租·信华经理人家园 3室2厅 东,天河,华景新城,信华经理人家园,91.0,东,3室2厅1卫,5600.0
整租·碧桂园凤凰城凤天苑 3室1厅 南,增城,凤凰城,碧桂园凤凰城凤天苑,107.0,南,3室1厅2卫,2400.0
整租·凯旋门 3室2厅 东南,花都,新区,凯旋门,136.0,东南,3室2厅2卫,4800.0
整租·珠光金融城壹号 3室2厅 南,天河,东圃,珠光金融城壹号,146.0,南,3室2厅2卫,25000.0
整租·时代印记(广州) 3室2厅 南,黄埔,知识城,时代印记(广州),100.97,南,3室2厅2卫,2400.0
合租·万科城市花园 4居室 北卧,黄埔,文冲,万科城市花园,7.43,北,4室1厅1卫,1249.0
整租·南沙保利南怡湾 3室2厅 北,南沙,黄阁,南沙保利南怡湾,83.0,北,3室2厅1卫,2400.0
整租·利海绿洲花园 4室2厅 南,白云,东平,利海绿洲花园,143.0,南,4室2厅2卫,5000.0
整租·金地天河公馆 3室2厅 西北,天河,黄村,金地天河公馆,89.0,西北,3室2厅1卫,5000.0
整租·绿地云央 3室2厅 东南,白云,太和,绿地云央,80.0,东南,3室2厅1卫,2500.0
整租·新都盛世名门 2室2厅 北,增城,白江,新都盛世名门,78.0,北,2室2厅1卫,2100.0
整租·中海联智汇城 1室1厅 南,增城,新塘北,中海联智汇城,34.0,南,1室1厅1卫,1400.0
整租·嘉汇城二期 2室1厅 西北,花都,镜湖大道,嘉汇城二期,93.0,西北,2室1厅1卫,2100.0
整租·惠福西路 3室1厅 西北,越秀,解放南,惠福西路,42.0,西北,3室1厅1卫,3100.0
整租·中国铁建国际花园 3室2厅 南,增城,朱村,中国铁建国际花园,82.0,南,3室2厅1卫,2200.0
整租·云宁居 2室1厅 东南,天河,沙太南,云宁居,75.0,东南,2室1厅1卫,3200.0
整租·祈福新村倚湖湾 4室2厅 北,番禺,祈福新村,祈福新村倚湖湾,153.0,北,4室2厅2卫,6800.0
合租·佳兆业城市广场 2居室 北卧,黄埔,南岗,佳兆业城市广场,30.0,北,2室2厅2卫,1600.0
整租·芳景阁 2室1厅 东南,荔湾,芳村,芳景阁,75.0,东南,2室1厅1卫,3200.0
整租·铂金公寓 1室1厅 南,天河,珠江新城东,铂金公寓,43.0,南,1室1厅1卫,3700.0
整租·广州星河湾赏心园 1室1厅 北,番禺,星河湾,广州星河湾赏心园,53.8,北,1室1厅1卫,3300.0
整租·广州设计之都 1室1厅 南,白云,黄边,广州设计之都,49.64,南,1室1厅1卫,2980.0
整租·奥园养生广场 1室1厅 南/北,番禺,桥南,奥园养生广场,52.0,南北,1室1厅1卫,1900.0
整租·龙禧商业中心 1室1厅 南,白云,嘉禾望岗,龙禧商业中心,45.0,南,1室1厅1卫,2700.0
整租·华贵路 1室1厅 北/东北,荔湾,龙津,华贵路,35.0,北东北,1室1厅1卫,1600.0
整租·龙禧商业中心 3室1厅 北,白云,嘉禾望岗,龙禧商业中心,98.51,北,3室1厅1卫,5400.0
整租·亚运城运动员村三区 3室2厅 南,番禺,亚运城,亚运城运动员村三区,137.0,南,3室2厅2卫,3800.0
整租·南沙裕兴花园 3室2厅 南,南沙,进港大道,南沙裕兴花园,110.0,南,3室2厅1卫,1100.0
整租·绿地云央 3室2厅 南,白云,太和,绿地云央,100.0,南,3室2厅1卫,3000.0
整租·景业荔都 2室2厅 北,从化,江浦街,景业荔都,87.02,北,2室2厅1卫,1100.0
整租·跑马地花园 3室2厅 南,天河,珠江新城东,跑马地花园,98.75,南,3室2厅2卫,7000.0
整租·新城领寓 2室1厅 南/西南,白云,嘉禾望岗,新城领寓,117.97,南西南,2室1厅2卫,9200.0
整租·新鸿花园一期 3室2厅 北,海珠,滨江东,新鸿花园一期,80.0,北,3室2厅1卫,4200.0
合租·金碧雅苑 3居室 东卧,白云,黄边,金碧雅苑,10.2,东,3室1厅1卫,1743.0
整租·时代名著(增城) 3室2厅 北,增城,朱村,时代名著(增城),83.0,北,3室2厅2卫,1500.0
整租·景安花园 4室2厅 南,天河,东圃,景安花园,180.0,南,4室2厅2卫,7300.0
整租·碧桂园豪园林湖苑 3室2厅 东南,增城,增城碧桂园,碧桂园豪园林湖苑,129.0,东南,3室2厅2卫,1400.0
